383	14.5833	-1	5.371	3.725	0.79688
384	14.2361	-1.125	5.1409	2.9625	0.92188
385	8.912	-1.75	4.9885	3.325	1
386	7.8704	0.3125	5.5183	5.5125	1
387	20.6019	-1	5.3005	2.825	0.85938
388	55.3241	-4.375	3.6015	1.275	0.21875
389	23.3796	-3.125	3.7944	1.4125	0.71875
390	20.4861	0.25	5.897	2.4625	1
391	23.2639	1.875	6.1693	5.5125	0.90625
392	69.213	-1.125	4.4847	5.3875	0.15625
393	65.2778	-5.5	3.3658	0.8875	0.125
394	9.838	-2	5.0522	1.4375	0.85938
395	19.7917	0.875	5.8322	1.55	0.98438
396	14.3519	-1.5	5.32	2.45	0.96875
397	33.4491	-0.5	5.506	4.25	0.84375
398	66.088	0.75	5.3614	4.6375	0.29688
399	70.1389	2.5	6.1261	4.3625	0.59375
400	6.4815	4.25	6.0198	9.075	0.89063
401	24.4213	2.3333	6.8149	4.4333	0.97917
402	28.4722	1.1429	5.7434	7.0571	0.69643
403	55.4398	2.0625	6.3942	4.4875	0.85938
404	35.5324	7.125	8.6582	6.2375	0.96875
405	21.412	8.25	8.8049	8.1375	0.79688
406	16.2037	5.125	7.4758	2.7125	0.95313
407	25	5	7.178	5.55	0.98438
408	44.9074	-0.75	5.0292	8.225	0.5625
409	58.7963	-1.625	4.5094	4.8875	0.67188
410	33.4491	-0.625	5.1467	2.7	0.92188
411	64.0046	-1	4.3664	1.9375	0.8125
412	22.9167	-1	4.7484	4.7375	0.95313
413	33.3333	0.5	5.6349	2.4625	0.96875
414	60.7639	-0.375	5.5374	0.7625	0.875
415	63.3102	-1	4.4886	4.225	0.76563
416	19.7917	-2.75	3.9879	4.1125	1
417	66.8981	-3.375	3.8486	2.3125	0.92188
418	89.3519	-4.875	3.3561	1.025	0.51563
419	31.5972	-3.375	4.3244	2.8375	1
420	60.6481	-1.875	4.8219	1.5375	1
421	25.2315	0.5	6.1191	4.1	1
422	23.9583	-1	5.1417	2.7125	0.75
423	125.9259	-0.57143	3.2465	4.2429	0.053571
424	131.713	-1.125	3.106	6.0375	0.03125
425	117.2454	-2.75	3.4307	6.95	0.03125
426	33.3333	-0.75	4.6472	4.6375	0.79688
427	46.2963	1.625	6.4685	2.075	0.875
428	34.4907	1.75	6.5932	1.55	0.96875
429	43.287	0.25	5.6449	4.225	0.9375
430	59.9537	-0.625	5.1373	3.35	0.96875
431	95.2546	1.25	5.3891	3.1	0.92188
432	66.4352	7.375	8.9348	6.2125	0.92188
433	38.8889	11.125	11.3879	7.575	1
434	29.6296	11.375	11.4227	6.7	1
435	126.1574	6.625	6.7295	1.925	0.89063
436	20.1389	9.75	11.5539	6.3	0.98438
437	21.2963	4.9286	7.9163	3.9714	1
438	21.0648	4.8571	8.3798	2.0571	0.92857
439	62.963	6.875	8.4379	3.9875	0.875
440	37.2685	6.125	7.9955	4.8875	0.9375
441	114.9306	5.125	7.1562	1.4125	0.42188
442	48.6111	3.2857	7.0122	2.3714	0.91071
443	54.5139	2.5	6.284	1.425	0.84375
444	60.3009	5	6.4328	7.6429	0.80357
445	124.537	7.875	6.7538	5.4	0.625
446	145.0231	9.625	7.6743	4.5	0.40625
447	178.0093	13.75	7.8005	5.45	0.4375
448	134.9537	7.5	5.8806	6.1	0.85938
449	47.1065	11.125	9.7434	7.325	0.92188
450	47.1065	11.25	11.8807	3.225	0.9375
451	45.7176	11.625	12.2158	4.4875	0.73438
452	166.3194	8.5	8.2439	6.6125	0.73438
