428	57.8	0.4	3.7752	1.5708	1
429	107.7	2.8	4.4839	1.7625	0.46088
430	59	4.5	5.0545	2.4833	1
431	70.4	0.4	3.7752	1.525	0.92252
432	128.2	3.4	4.6784	1.7	0
433	75.1	0.9	3.914	0.7	0.89925
434	135.3	2.3	4.3272	0.49583	0
435	128.3	2.6	4.4206	1.2167	0.36796
436	102.8	2.5	4.3893	1.1083	0.65425
437	34.9	3	4.5479	1.4083	1
438	109.1	-3.2	2.8973	1.9875	0.6261
439	58.2	0.1	3.6939	1.8458	1
440	37.4	0.6	3.8302	1.0167	1
441	51.7	5	5.2342	2.825	1
442	60.2	5	5.2342	4.7792	1
443	74.8	3.6	4.7449	3.4042	1
444	40.9	4	4.8804	5.0542	1
445	107.1	4.2	4.9494	3.9125	0.76108
446	97.2	3.8	4.8122	2.6667	0.86425
447	117.3	7.8	6.3478	3.3	0.70104
448	116.7	7.6	6.2619	2.925	0.72177
449	79.3	4.8	5.1616	5.0792	1
450	98.4	4.8	5.1616	4.0375	0.90587
451	84.6	0.9	3.914	3.9542	1
452	79.7	0	3.6672	3.6167	1
453	120.3	0.7	3.8579	1.5542	0.76481
454	164.3	1.5	4.0866	1.35	0.42707
455	80	2.7	4.4521	1.6875	1
456	164.3	7.5	6.2193	3.85	0.46278
457	105.5	9.6	7.1693	5.075	0.93222
458	47.5	9	6.8857	3.8917	1
459	143.2	5	5.2342	4	0.67164
460	128.9	4.6	5.09	1.3458	0.79179
461	54.4	8.3	6.5672	3.65	1
462	28.3	6.2	5.6884	5.2708	1
463	92.1	4.5	5.0545	5.6	1
464	160.2	4	4.8804	3.075	0.61921
465	183.4	5	5.2342	0.49583	0.47108
466	47.4	4.8	5.1616	0.2375	1
467	49.7	4.5	5.0545	0.975	1
468	95.4	3.8	4.8122	2.4417	1
469	200.2	5.2	5.3076	1.7375	0.41868
470	164.8	6.5	5.8072	1.1125	0.66819
471	68.3	3.4	4.6784	1.7083	1
472	116.1	3.2	4.6128	2.1833	1
473	66.7	6.7	5.8876	2.5417	1
474	181.4	5.6	5.4571	1.05	0.61118
475	74.3	3.7	4.7785	1.2458	1
476	174	7.1	6.0514	1.1792	0.68183
477	210.9	16.8	11.4663	1.3833	0.46579
478	219.8	21	14.8987	1.9417	0.42475
479	212.2	17.6	12.0607	2.1167	0.48422
480	204.4	15	10.2218	1.9625	0.54373
481	139.2	8.7	6.7476	2.2583	0.94307
482	40.6	6.8	5.9282	1.8208	1
483	55.3	5.8	5.5332	2.175	1
484	229.6	6.2	5.6884	0.33333	0.4443
485	210.7	10.8	7.7677	0.77917	0.56487
486	241.6	11.1	7.9239	0.62083	0.39997
487	249.7	9.1	6.9323	0.57917	0.36634
488	239	11.7	8.2448	0.41667	0.4384
489	230.2	13.8	9.4594	1.0042	0.49865
490	208.1	15	10.2218	0.49583	0.63119
491	249.2	13.8	9.4594	1.7833	0.41583
492	216.1	10.6	7.665	1.725	0.60652
493	111.6	11.9	8.3542	1.6	1
494	70.1	8.2	6.5228	2.2542	1
495	125.8	6.6	5.8473	0.41667	1
496	197.2	7.2	6.093	0.37083	0.74219
497	123.4	9.6	7.1693	1.0167	1
498	18	7	6.0101	3.475	1
499	134.9	7.8	6.3478	4.275	1
500	171.6	8.7	6.7476	2.0042	0.90348
501	227.8	10.4	7.5635	0.9125	0.62208
502	54.8	11.2	7.9766	1.0875	1
503	38.2	9.1	6.9323	2.0417	1
504	225.3	8	6.4348	0.8875	0.65673
505	247.7	9.7	7.2176	0.075	0.55158
506	258.6	8	6.4348	1.0167	0.50458
507	284.6	9.7	7.2176	0.54167	0.3832
508	266.8	14.6	9.9619	0.66667	0.4785
509	258.2	16.8	11.4663	0.7625	0.52761
510	280.5	17.9	12.2905	0.95	0.42541
511	220.7	18.5	12.7616	0.84583	0.72246
512	184.2	18.4	12.682	1.3875	0.9041
513	244.1	17.8	12.2135	0.84583	0.6202
514	252.6	20.6	14.5371	1.4542	0.5848
515	49.4	15.4	10.4876	0.95417	1
516	54.1	14.5	9.8978	0.71667	1
517	37.8	12.6	8.7475	0.82917	1
518	32.8	9.7	7.2176	1.4333	1
519	221.2	13.3	9.1568	0.25	0.75677
520	166.9	14.4	9.8341	0.6625	1
521	252.5	15	10.2218	0.13333	0.61772
522	134.1	14.8	10.0911	0.079167	1
523	165.8	14.8	10.0911	0.72083	1
524	244.7	11.4	8.083	1.7708	0.66462
525	114.3	11	7.8715	0.84583	1
526	199.4	13	8.9794	1.3917	0.87961
527	97.8	11.4	8.083	0.058333	1
528	140.3	13	8.9794	0.070833	1
529	29.2	11.5	8.1366	0.87917	1
530	212.5	13	8.9794	1.725	0.82756
531	132.6	12.3	8.577	0.9625	1
532	162.7	12.8	8.8627	1.35	1
533	147.4	13.1	9.0382	1.9375	1
534	139.6	14.5	9.8978	1.3958	1
535	235.5	15	10.2218	0.88333	0.72954
536	208.9	18.6	12.8416	0.35417	0.85138
537	128.9	16.8	11.4663	0.65	1
538	90.9	11.1	7.9239	1.0625	1
539	65.7	12.9	8.9209	0.34583	1
540	108.9	15.2	10.3539	0.32083	1
541	291.9	17.6	12.0607	1.0875	0.47611
542	287.8	17.9	12.2905	0.7875	0.49447
543	284.9	18.6	12.8416	0.73333	0.50717
544	281.1	18.3	12.6028	0.075	0.52374
545	290	18	12.3679	0.50833	0.48237
546	289.5	17.6	12.0607	0.095833	0.48349
547	244.2	14.7	10.0263	0.6	0.68838
548	283.1	16.1	10.9674	0.5625	0.50966
549	79.2	16.6	11.3218	0.60833	1
550	154	14.1	9.6452	1.5625	1
551	210.6	13.1	9.0382	0.88333	0.83544
552	159.4	15.9	10.8284	0.37083	1
553	266.8	20.6	14.5371	0.54167	0.57325
554	259.2	23.4	17.2382	0.175	0.60544
555	252.6	23.9	17.764	1.0542	0.63295
556	73	19.4	13.4978	0.75417	1
557	235.8	20.8	14.7169	1.2917	0.70444
558	259.6	23.9	17.764	0.50417	0.59053
559	191.8	23.8	17.6577	0.37917	0.90271
560	211.7	23.4	17.2382	0.23333	0.80659
561	183.1	21	14.8987	0.091667	0.93714
